index,BriCond,BriLen,chainage,lat,lon,lrp,type,Object Name,distance
566,,,241.456,22.3646111,91.8508333,LRP245,Road,Road566,162.390299
567,,,241.625,22.3632778,91.8514722,LRP245a,Road,Road567,384.3569997
15618,C,4.65,242.016,22.35990574,91.85226949,LRP236a,Bridge,Bridge15618,0
15618,C,,242.016,22.35990574,91.85226949,LRP236a,Output@Bridge,Output@Bridge15618,432.5250086
568,,,242.456,22.3561111,91.8531667,LRP246,Road,Road568,68.58709615
569,,,242.527,22.3555,91.8530833,LRP246a,Road,Road569,12.69583716
570,,,242.541,22.3553889,91.8530556,LRP246b,Road,Road570,350.4333273
14661,B,14.7,242.898,22.35226747,91.85262205,LRP238a,Bridge,Bridge14661,0
14661,B,,242.898,22.35226747,91.85262205,LRP238a,Output@Bridge,Output@Bridge14661,547.7363803
571,,,243.456,22.3473886,91.8519444,LRP247,Road,Road571,534.0102038
572,,,244.005,22.3427219,91.8531389,LRP247a,Road,Road572,40.61492367
573,,,244.049,22.3423608,91.8530833,LRP247b,Road,Road573,315.7288752
15619,C,39.67,244.367,22.33953935,91.85338716,LRP239a,Bridge,Bridge15619,0
15619,C,,244.367,22.33953935,91.85338716,LRP239a,Output@Bridge,Output@Bridge15619,88.36438198
574,,,244.456,22.3387497,91.8534722,LRP248,Road,Road574,48.87144104
575,,,244.508,22.33836249,91.85369559,LRP248a,Road,Road575,42.29265105
576,,,244.553,22.3380274,91.8538889,LRP248b,Road,Road576,81.63413418
577,,,244.633,22.3373886,91.8542778,LRP248c,Road,Road577,47.75660718
578,,,244.68,22.3370274,91.8545278,LRP248d,Road,Road578,156.5509624
15620,C,40.38,244.856,22.33576732,91.85385369,LRP240a,Bridge,Bridge15620,0
15620,C,,244.856,22.33576732,91.85385369,LRP240a,Output@Bridge,Output@Bridge15620,105.8499561
15621,C,49.31,244.975,22.33491534,91.8533979,LRP240c,Bridge,Bridge15621,0
15621,C,,244.975,22.33491534,91.8533979,LRP240c,Output@Bridge,Output@Bridge15621,427.8485978
579,,,245.456,22.3314716,91.8515556,LRP249,Road,Road579,200.1349091
580,,,245.665,22.3297493,91.8521111,LRP249a,Road,Road580,352.0458159
15622,C,914,246.02,22.32664514,91.85275939,LRP241a,Bridge,Bridge15622,0
15622,C,,246.02,22.32664514,91.85275939,LRP241a,Output@Bridge,Output@Bridge15622,432.3721482
581,,,246.456,22.3228327,91.8535556,LRP250,Road,Road581,173.313496
582,,,246.634,22.3212771,91.8536111,LRP250a,Road,Road582,681.4916293
583,,,247.336,22.3153611,91.8553056,LRP250b,Road,Road583,15.72780627
584,,,247.352,22.3152222,91.8553333,LRP250c,Road,Road584,37.55296908
585,,,247.397,22.3148889,91.8553889,LRP251,Road,Road585,233.286592
15623,C,11,247.637,22.31292651,91.85618192,LRP242b,Bridge,Bridge15623,0
15623,C,,247.637,22.31292651,91.85618192,LRP242b,Output@Bridge,Output@Bridge15623,248.8394746
586,,,247.893,22.3108333,91.8570278,LRP251a,Road,Road586,25.39440285
587,,,247.923,22.3106111,91.8570833,LRP251b,Road,Road587,327.0904607
588,,,248.25,22.30825,91.8589722,LRP251c,Road,Road588,149.0033585
589,,,248.397,22.3071944,91.8598611,LRP252,Road,Road589,101.9649023
15624,C,15.2,248.499,22.30645776,91.86044903,LRP243b,Bridge,Bridge15624,0
15624,C,,248.499,22.30645776,91.86044903,LRP243b,Output@Bridge,Output@Bridge15624,297.8985468
590,,,248.797,22.3043056,91.8621667,LRP252a,Road,Road590,236.2707309
166,A,3,249.04,22.30262355,91.8635647,LRP244a,Bridge,Bridge166,0
166,A,,249.04,22.30262355,91.8635647,LRP244a,Output@Bridge,Output@Bridge166,64.17247985
591,,,249.106,22.3021667,91.8639444,LRP252b,Road,Road591,251.6842829
14664,B,5.7,249.348,22.30028513,91.86529803,LRP244b,Bridge,Bridge14664,0
14664,B,,249.348,22.30028513,91.86529803,LRP244b,Output@Bridge,Output@Bridge14664,53.04103538
592,,,249.399,22.2998886,91.8655833,LRP253,Road,Road592,274.1105492
167,A,3,249.674,22.29753503,91.86636303,LRP244c,Bridge,Bridge167,0
167,A,,249.674,22.29753503,91.86636303,LRP244c,Output@Bridge,Output@Bridge167,292.0527669
593,,,249.967,22.2950274,91.8671938,LRP253a,Road,Road593,236.9465912
168,A,1.5,250.215,22.29323663,91.86843607,LRP245a,Bridge,Bridge168,0
168,A,,250.215,22.29323663,91.86843607,LRP245a,Output@Bridge,Output@Bridge168,171.0224853
594,,,250.394,22.2919441,91.8693327,LRP254,Road,Road594,44.13167032
595,,,250.445,22.2916663,91.8696382,LRP254a,Road,Road595,67.32636827
169,A,3,250.519,22.29164214,91.87029114,LRP245b,Bridge,Bridge169,0
169,A,,250.519,22.29164214,91.87029114,LRP245b,Output@Bridge,Output@Bridge169,87.34233292
596,,,250.615,22.2916108,91.8711382,LRP254b,Road,Road596,223.4343664
170,A,3,250.841,22.29260793,91.87302012,LRP246a,Bridge,Bridge170,0
170,A,,250.841,22.29260793,91.87302012,LRP246a,Output@Bridge,Output@Bridge170,218.4899672
597,,,251.062,22.293583,91.8748604,LRP254c,Road,Road597,215.1294528
171,A,3,251.281,22.29446535,91.87671797,LRP246b,Bridge,Bridge171,0
171,A,,251.281,22.29446535,91.87671797,LRP246b,Output@Bridge,Output@Bridge171,42.23990329
598,,,251.324,22.2946386,91.8770827,LRP254d,Road,Road598,67.58507105
599,,,251.391,22.2949163,91.877666,LRP255,Road,Road599,50.64955813
600,,,251.445,22.2951108,91.8781104,LRP255a,Road,Road600,301.283692
15625,C,116.5,251.538,22.29626987,91.8807528,LRP247a,Bridge,Bridge15625,0
15625,C,,251.538,22.29626987,91.8807528,LRP247a,Output@Bridge,Output@Bridge15625,550.7283562
601,,,251.708,22.2983886,91.885583,LRP255b,Road,Road601,79.46457242
602,,,252.397,22.2985552,91.886333,LRP256,Road,Road602,109.4983426
14665,B,3,252.506,22.29883692,91.88735128,LRP248a,Bridge,Bridge14665,0
14665,B,,252.506,22.29883692,91.88735128,LRP248a,Output@Bridge,Output@Bridge14665,452.0552322
603,,,252.956,22.3,91.8915552,LRP256a,Road,Road603,146.7950533
604,,,253.397,22.3005833,91.892833,LRP257,Road,Road604,476.7894083
605,,,253.57,22.3015833,91.897333,LRP257a,Road,Road605,206.6040402
14666,B,3.1,253.777,22.30210258,91.89925828,LRP249a,Bridge,Bridge14666,0
14666,B,,253.777,22.30210258,91.89925828,LRP249a,Output@Bridge,Output@Bridge14666,246.5265999
606,,,254.024,22.3027222,91.9015556,LRP258,Road,Road606,101.1980546
607,,,254.127,22.3029722,91.9025,LRP258a,Road,Road607,207.8111049
173,A,3,254.333,22.30353655,91.90442272,LRP250a,Bridge,Bridge173,0
173,A,,254.333,22.30353655,91.90442272,LRP250a,Output@Bridge,Output@Bridge173,671.8500998
608,,,254.999,22.3053611,91.9106389,LRP259,Road,Road608,292.2773235
609,,,255.302,22.3070556,91.9128056,LRP259a,Road,Road609,202.19142
14667,B,10.8,255.505,22.30831899,91.9142153,LRP251a,Bridge,Bridge14667,0
14667,B,,255.505,22.30831899,91.9142153,LRP251a,Output@Bridge,Output@Bridge14667,220.1186503
610,,,255.726,22.3096944,91.91575,LRP259b,Road,Road610,273.159853
611,,,255.999,22.3114167,91.9176382,LRP260,Road,Road611,170.1630858
612,,,256.167,22.3124722,91.9188327,LRP260a,Road,Road612,209.2692532
175,A,3,256.378,22.31375468,91.92031764,LRP252a,Bridge,Bridge175,0
175,A,,256.378,22.31375468,91.92031764,LRP252a,Output@Bridge,Output@Bridge175,307.4553334
613,,,256.688,22.3156389,91.9224993,LRP260b,Road,Road613,115.0230776
614,,,256.809,22.3158889,91.9235827,LRP260c,Road,Road614,80.85313945
176,A,3,256.89,22.31574681,91.92435241,LRP252c,Bridge,Bridge176,0
176,A,,256.89,22.31574681,91.92435241,LRP252c,Output@Bridge,Output@Bridge176,108.8024978
615,,,256.999,22.3155556,91.9253882,LRP261,Road,Road615,731.2360873
616,,,257.749,22.3137778,91.9322216,LRP261a,Road,Road616,181.4877392
177,A,5.3,257.94,22.31375656,91.93398323,LRP253a,Bridge,Bridge177,0
177,A,,257.94,22.31375656,91.93398323,LRP253a,Output@Bridge,Output@Bridge177,56.06166325
617,,,257.999,22.31375,91.9345274,LRP262,Road,Road617,964.4126623
618,,,258.999,22.3136389,91.9438886,LRP263,Road,Road618,576.9718314
619,,,259.617,22.3098611,91.9477219,LRP263a,Road,Road619,172.5687722
178,A,3,259.795,22.30843941,91.9483887,LRP255a,Bridge,Bridge178,0
178,A,,259.795,22.30843941,91.9483887,LRP255a,Output@Bridge,Output@Bridge178,208.4401803
620,,,260.01,22.3067222,91.9491941,LRP264,Road,Road620,792.6727864
621,,,261.01,22.3025,91.9553889,LRP265,Road,Road621,919.0508934
622,,,261.936,22.3010278,91.9641667,LRP265a,Road,Road622,52.34205193
623,,,261.988,22.3009444,91.9646667,LRP265b,Road,Road623,23.09863671
624,,,262.01,22.3009167,91.9648889,LRP266,Road,Road624,104.6381072
15626,C,50.8,262.116,22.3006016,91.96584577,LRP257a,Bridge,Bridge15626,0
15626,C,,262.116,22.3006016,91.96584577,LRP257a,Output@Bridge,Output@Bridge15626,882.5221807
625,,,263.01,22.2979441,91.973916,LRP267,Road,Road625,557.4338611
626,,,263.578,22.2956941,91.9787493,LRP267a,Road,Road626,165.236201
627,,,263.744,22.295333,91.9803049,LRP267b,Road,Road627,246.056072
628,,,264.01,22.2934997,91.9816382,LRP268,Road,Road628,51.04962022
629,,,264.07,22.2933608,91.9821104,LRP268a,Road,Road629,143.0034558
630,,,264.216,22.292083,91.9822493,LRP268b,Road,Road630,29.13397842
631,,,264.237,22.291833,91.9823327,LRP268c,Road,Road631,131.2166047
179,A,12.4,264.369,22.2911452,91.98336683,LRP260a,Bridge,Bridge179,0
179,A,,264.369,22.2911452,91.98336683,LRP260a,Output@Bridge,Output@Bridge179,637.2018385
632,,,265.01,22.2878052,91.9883886,LRP269,Road,Road632,311.7520347
633,,,265.313,22.286583,91.9911108,LRP269a,Road,Road633,57.65384165
634,,,265.385,22.2863052,91.991583,LRP269b,Road,Road634,13.00879017
635,,,265.41,22.2862497,91.9916941,LRP269c,Road,Road635,72.58034562
15627,C,60.5,265.483,22.28593202,91.9923092,LRP261a,Bridge,Bridge15627,0
15627,C,,265.483,22.28593202,91.9923092,LRP261a,Output@Bridge,Output@Bridge15627,523.974171
636,,,266.01,22.2836386,91.9967497,LRP270,Road,Road636,264.7583998
637,,,266.28,22.2820549,91.9986663,LRP270a,Road,Road637,136.9259499
14670,B,14,266.424,22.28114247,91.99955717,LRP262a,Bridge,Bridge14670,0
14670,B,,266.424,22.28114247,91.99955717,LRP262a,Output@Bridge,Output@Bridge14670,742.6400976
638,,,267.205,22.2761938,92.0043889,LRP271,Road,Road638,202.7474382
639,,,267.419,22.2745827,92.0053056,LRP271a,Road,Road639,260.8356379
640,,,267.689,22.2722493,92.0055278,LRP271b,Road,Road640,129.3358495
180,A,3,267.818,22.27108957,92.00559725,LRP263b,Bridge,Bridge180,0
180,A,,267.818,22.27108957,92.00559725,LRP263b,Output@Bridge,Output@Bridge180,388.007568
641,,,268.205,22.2676104,92.0058056,LRP272,Road,Road641,613.6585826
642,,,268.831,22.2622222,92.0070556,LRP272a,Road,Road642,13.75578248
643,,,268.845,22.26210146,92.00708383,LRP272b,Road,Road643,107.1019715
15628,C,14.8,268.954,22.26116137,92.00730358,LRP264a,Bridge,Bridge15628,0
15628,C,,268.954,22.26116137,92.00730358,LRP264a,Output@Bridge,Output@Bridge15628,122.8229626
644,,,269.079,22.2600833,92.0075556,LRP272c,Road,Road644,128.3574494
15629,C,9.8,269.199,22.25905159,92.00811112,LRP264c,Bridge,Bridge15629,0
15629,C,,269.199,22.25905159,92.00811112,LRP264c,Output@Bridge,Output@Bridge15629,6.417877405
645,,,269.205,22.259,92.0081389,LRP273,Road,Road645,395.2667468
646,,,269.608,22.2557222,92.0096111,LRP273a,Road,Road646,112.7246867
181,A,9.2,269.721,22.25493748,92.01030213,LRP265a,Bridge,Bridge181,0
181,A,,269.721,22.25493748,92.01030213,LRP265a,Output@Bridge,Output@Bridge181,154.622768
647,,,269.876,22.2538611,92.01125,LRP273b,Road,Road647,111.1096663
182,A,6,269.99,22.25311996,92.01197187,LRP265b,Bridge,Bridge182,0
182,A,,269.99,22.25311996,92.01197187,LRP265b,Output@Bridge,Output@Bridge182,209.5496495
648,,,270.205,22.2517222,92.0133333,LRP274,Road,Road648,333.0750698
649,,,270.548,22.249333,92.0152778,LRP274a,Road,Road649,89.73943863
183,A,9.4,270.642,22.24871301,92.0158341,LRP267a,Bridge,Bridge183,0
183,A,,270.642,22.24871301,92.0158341,LRP267a,Output@Bridge,Output@Bridge183,537.4853505
650,,,271.205,22.2449997,92.019166,LRP275,Road,Road650,502.1353772
651,,,271.807,22.2410552,92.0215271,LRP275a,Road,Road651,79.33869786
184,A,14,271.89,22.24038616,92.02179183,LRP268a,Bridge,Bridge184,0
184,A,,271.89,22.24038616,92.02179183,LRP268a,Output@Bridge,Output@Bridge184,378.5322356
652,,,272.286,22.2371941,92.0230549,LRP275b,Road,Road652,65.95409163
185,A,14,272.356,22.23663455,92.02326475,LRP268b,Bridge,Bridge185,0
185,A,,272.356,22.23663455,92.02326475,LRP268b,Output@Bridge,Output@Bridge185,65.01191804
653,,,272.425,22.236083,92.0234716,LRP276,Road,Road653,384.6801885
654,,,272.81,22.2327771,92.0245549,LRP276a,Road,Road654,125.4243103
655,,,272.989,22.2316938,92.0248882,LRP276b,Road,Road655,13.63416133
656,,,273.003,22.2315827,92.0249438,LRP276c,Road,Road656,9.71615946
14673,B,12.6,273.008,22.23149782,92.02496566,LRP269a,Bridge,Bridge14673,0
14673,B,,273.008,22.23149782,92.02496566,LRP269a,Output@Bridge,Output@Bridge14673,410.0222172
657,,,273.219,22.227916,92.0258882,LRP277,Road,Road657,4.218291306
658,,,273.231,22.2278882,92.025916,LRP277a,Road,Road658,12.69874495
659,,,273.243,22.2277771,92.0259438,LRP277b,Road,Road659,198.5164432
14674,B,9.4,273.443,22.22606085,92.02646504,LRP269c,Bridge,Bridge14674,0
14674,B,,273.443,22.22606085,92.02646504,LRP269c,Output@Bridge,Output@Bridge14674,235.2422156
660,,,273.68,22.2240271,92.0270827,LRP277c,Road,Road660,197.8008757
186,A,14,273.878,22.22227199,92.0273786,LRP270a,Bridge,Bridge186,0
186,A,,273.878,22.22227199,92.0273786,LRP270a,Output@Bridge,Output@Bridge186,340.6572017
661,,,274.219,22.2192493,92.0278882,LRP278,Road,Road661,245.7060875
662,,,274.467,22.2170549,92.0281382,LRP278a,Road,Road662,187.1479356
187,A,9.2,274.66,22.21558735,92.02902304,LRP271a,Bridge,Bridge187,0
187,A,,274.66,22.21558735,92.02902304,LRP271a,Output@Bridge,Output@Bridge187,312.2374873
663,,,274.982,22.2131389,92.0304993,LRP278b,Road,Road663,216.9265365
664,,,275.219,22.2116111,92.0318049,LRP279,Road,Road664,531.7907421
665,,,275.761,22.2084444,92.0356663,LRP279a,Road,Road665,47.7822561
666,,,275.816,22.2080278,92.0357774,LRP279b,Road,Road666,117.8430295
19368,D,50.8,275.943,22.20710265,92.03633247,LRP272a,Bridge,Bridge19368,0
19368,D,,275.943,22.20710265,92.03633247,LRP272a,Output@Bridge,Output@Bridge19368,147.5360195
667,,,276.102,22.2059444,92.0370274,LRP279c,Road,Road667,13.02364469
668,,,276.114,22.2058889,92.0371386,LRP279d,Road,Road668,105.6439733
669,,,276.219,22.2054167,92.0380274,LRP280,Road,Road669,57.49120699
14675,B,9.2,276.281,22.20498376,92.03833123,LRP272c,Bridge,Bridge14675,0
14675,B,,276.281,22.20498376,92.03833123,LRP272c,Output@Bridge,Output@Bridge14675,956.9581426
670,,,277.313,22.1977774,92.0433886,LRP281,Road,Road670,704.2837269
671,,,278.013,22.1917219,92.0453608,LRP281a,Road,Road671,253.1944378
672,,,278.326,22.1897497,92.046583,LRP282,Road,Road672,968.4616521
673,,,279.339,22.1822771,92.0513889,LRP283,Road,Road673,815.3667016
674,,,280.16,22.1750827,92.0528611,LRP283a,Road,Road674,137.1211416
14676,B,12.3,280.299,22.1739179,92.05329254,LRP276a,Bridge,Bridge14676,0
14676,B,,280.299,22.1739179,92.05329254,LRP276a,Output@Bridge,Output@Bridge14676,39.45934348
675,,,280.339,22.1735827,92.0534167,LRP284,Road,Road675,943.2554798
676,,,281.339,22.1652222,92.0548889,LRP285,Road,Road676,991.7865856
677,,,282.339,22.1629722,92.0641944,LRP286,Road,Road677,499.6982812
678,,,282.854,22.1596667,92.0674716,LRP286a,Road,Road678,138.3365021
15631,C,211.3,282.994,22.15862728,92.06820631,LRP279a,Bridge,Bridge15631,0
15631,C,,282.994,22.15862728,92.06820631,LRP279a,Output@Bridge,Output@Bridge15631,76.08520686
679,,,283.071,22.1580556,92.0686104,LRP286b,Road,Road679,276.2663901
680,,,283.339,22.156,92.0701104,LRP287,Road,Road680,561.5018019
681,,,284.003,22.1509722,92.0696938,LRP287a,Road,Road681,9.708630164
682,,,284.012,22.1508889,92.069666,LRP287b,Road,Road682,115.4758153
188,A,9.2,284.134,22.14985231,92.06963307,LRP280a,Bridge,Bridge188,0
188,A,,284.134,22.14985231,92.06963307,LRP280a,Output@Bridge,Output@Bridge188,79.5079388
683,,,284.218,22.1491386,92.0696104,LRP288,Road,Road683,943.5642573
684,,,285.169,22.1406663,92.0697771,LRP289,Road,Road684,306.4323493
685,,,285.472,22.1379163,92.0698882,LRP289a,Road,Road685,107.4378749
189,A,12.4,285.58,22.13695223,92.06993013,LRP282a,Bridge,Bridge189,0
189,A,,285.58,22.13695223,92.06993013,LRP282a,Output@Bridge,Output@Bridge189,390.9544992
686,,,285.973,22.1334441,92.0700827,LRP289b,Road,Road686,103.0882496
190,A,15.4,286.08,22.13252084,92.07015654,LRP282c,Bridge,Bridge190,0
190,A,,286.08,22.13252084,92.07015654,LRP282c,Output@Bridge,Output@Bridge190,52.02584701
687,,,286.134,22.1320549,92.0701938,LRP290,Road,Road687,141.0643801
688,,,286.253,22.1308049,92.070416,LRP290a,Road,Road688,38.09524947
689,,,286.314,22.1304716,92.0704993,LRP290b,Road,Road689,62.77265216
192,A,34.6,286.378,22.12991603,92.07060247,LRP282e,Bridge,Bridge192,0
192,A,,286.378,22.12991603,92.07060247,LRP282e,Output@Bridge,Output@Bridge192,156.9316615
690,,,286.538,22.1285271,92.0708604,LRP290c,Road,Road690,28.42263515
691,,,286.569,22.1282771,92.070916,LRP290d,Road,Road691,61.13284947
194,A,28,286.631,22.1277338,92.07100123,LRP283a,Bridge,Bridge194,0
194,A,,286.631,22.1277338,92.07100123,LRP283a,Output@Bridge,Output@Bridge194,417.0839257
692,,,287.054,22.1240271,92.0715827,LRP291,Road,Road692,40.61473
693,,,287.064,22.123666,92.0716382,LRP291a,Road,Road693,65.83959574
195,A,15.4,287.144,22.1230776,92.07170105,LRP283c,Bridge,Bridge195,0
195,A,,287.144,22.1230776,92.07170105,LRP283c,Output@Bridge,Output@Bridge195,254.3054636
694,,,287.453,22.1208049,92.0719438,LRP291b,Road,Road694,35.45031691
196,A,20.4,287.487,22.1204875,92.07197051,LRP283d,Bridge,Bridge196,0
196,A,,287.487,22.1204875,92.07197051,LRP283d,Output@Bridge,Output@Bridge196,591.1862383
695,,,288.054,22.1151944,92.072416,LRP292,Road,Road695,206.9961318
197,A,5,288.329,22.11335249,92.0726869,LRP284a,Bridge,Bridge197,0
197,A,,288.329,22.11335249,92.0726869,LRP284a,Output@Bridge,Output@Bridge197,5.268993081
696,,,288.336,22.1133056,92.0726938,LRP292a,Road,Road696,797.0362321
697,,,289.054,22.1062222,92.0738049,LRP293,Road,Road697,452.3240004
698,,,289.612,22.1021667,92.0740549,LRP293a,Road,Road698,320.1888412
699,,,289.724,22.0993052,92.0743604,LRP293b,Road,Road699,123.0016645
198,A,7.2,289.889,22.09827857,92.07480042,LRP286b,Bridge,Bridge198,0
198,A,,289.889,22.09827857,92.07480042,LRP286b,Output@Bridge,Output@Bridge198,63.36454143
700,,,289.974,22.0977497,92.0750271,LRP293c,Road,Road700,27.33585002
701,,,290.004,22.097583,92.0752216,LRP294,Road,Road701,607.5648202
702,,,290.616,22.0942219,92.0798604,LRP294a,Road,Road702,97.82233084
199,A,11.2,290.719,22.0935775,92.0805048,LRP287a,Bridge,Bridge199,0
199,A,,290.719,22.0935775,92.0805048,LRP287a,Output@Bridge,Output@Bridge199,113.0182896
703,,,290.838,22.092833,92.0812493,LRP295,Road,Road703,948.6844526
704,,,291.794,22.0876941,92.088583,LRP296,Road,Road704,542.4827778
705,,,292.34,22.0844441,92.0924997,LRP296a,Road,Road705,83.30994416
200,A,2,292.426,22.08406683,92.09319694,LRP288a,Bridge,Bridge200,0
200,A,,292.426,22.08406683,92.09319694,LRP288a,Output@Bridge,Output@Bridge200,321.6166904
706,,,292.758,22.0826104,92.0958886,LRP297,Road,Road706,294.3193451
707,,,293.058,22.081166,92.0982774,LRP297a,Road,Road707,75.00597812
201,A,12.6,293.134,22.08052061,92.09848553,LRP289a,Bridge,Bridge201,0
201,A,,293.134,22.08052061,92.09848553,LRP289a,Output@Bridge,Output@Bridge201,615.8396196
708,,,293.758,22.0752216,92.1001944,LRP298,Road,Road708,697.4130395
709,,,294.462,22.0699438,92.1038333,LRP298a,Road,Road709,23.13307068
710,,,294.495,22.0698049,92.104,LRP298b,Road,Road710,39.38226841
14678,B,30.3,294.534,22.06956008,92.10427542,LRP291a,Bridge,Bridge14678,0
14678,B,,294.534,22.06956008,92.10427542,LRP291a,Output@Bridge,Output@Bridge14678,139.3529274
711,,,294.672,22.0686938,92.10525,LRP299,Road,Road711,92.71436019
203,A,2,294.77,22.06790996,92.105553,LRP291c,Bridge,Bridge203,0
203,A,,294.77,22.06790996,92.105553,LRP291c,Output@Bridge,Output@Bridge203,442.7591796
712,,,295.238,22.0641667,92.107,LRP299a,Road,Road712,35.09816709
713,,,295.283,22.0638611,92.1070833,LRP299b,Road,Road713,11.85934035
205,A,38.8,295.295,22.06375672,92.10710611,LRP291d,Bridge,Bridge205,0
205,A,,295.295,22.06375672,92.10710611,LRP291d,Output@Bridge,Output@Bridge205,326.1319945
206,A,2.5,295.625,22.06088615,92.10773337,LRP292a,Bridge,Bridge206,0
206,A,,295.625,22.06088615,92.10773337,LRP292a,Output@Bridge,Output@Bridge206,37.55461006
714,,,295.663,22.0605556,92.1078056,LRP299c,Road,Road714,10.91096021
715,,,295.672,22.0604722,92.1078611,LRP300,Road,Road715,421.4218318
716,,,296.095,22.0568611,92.1090833,LRP300a,Road,Road716,39.64021085
207,A,8.2,296.135,22.05650512,92.10908546,LRP292b,Bridge,Bridge207,0
207,A,,296.135,22.05650512,92.10908546,LRP292b,Output@Bridge,Output@Bridge207,470.7275039
717,,,296.61,22.0522778,92.1091111,LRP300b,Road,Road717,39.10610523
208,A,12.6,296.647,22.05192964,92.10906139,LRP293a,Bridge,Bridge208,0
208,A,,296.647,22.05192964,92.10906139,LRP293a,Output@Bridge,Output@Bridge208,26.423045
718,,,296.672,22.0516944,92.1090278,LRP301,Road,Road718,350.2801548
719,,,297.002,22.0486386,92.1082222,LRP301a,Road,Road719,29.90524265
209,A,6,297.034,22.04837132,92.10819385,LRP293c,Bridge,Bridge209,0
209,A,,297.034,22.04837132,92.10819385,LRP293c,Output@Bridge,Output@Bridge209,380.3573521
720,,,297.441,22.0449719,92.1078333,LRP301b,Road,Road720,92.07457691
