,index,road,km,type,LRPName,name,length,condition,structureNr,roadName,chainage,width,constructionYear,spans,zone,circle,division,sub-division,lat,lon,EstimatedLoc
448,15663,N1,397.144,RCC Girder Bridge,LRP393c,JASOYA PALONG RCC GIDER BRIDGE,5.0,C,101054,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,397.144,3.9,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3237869258823,92.0857429782352,interpolate
449,19371,N1,397.591,Steel Beam & RCC Slab,LRP394a,MORICHIA,11.2,D,101060,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,397.591,4.0,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3211087823529,92.0888836352941,interpolate
450,14699,N1,397.679,Arch Masonry,LRP394c,Jasoya check post.,1.3,B,101063,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,397.679,9.2,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3205831278931,92.0894967632047,interpolate
451,15664,N1,398.406,Steel Beam & RCC Slab,LRP394e,MARIECHA BAZAR,49.3,C,101065,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,398.406,6.5,1952.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.3162096661991,92.0939592732117,interpolate
452,14700,N1,399.452,Box Culvert,LRP395a,MORICHIA PALONG,2.4,B,101068,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,399.452,6.95,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.308226843421,92.0972648315789,interpolate
453,15665,N1,400.027,Slab Culvert,LRP396a,MORICHIA PALONG,2.3,C,101058,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,400.027,6.9,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.3035165189189,92.0968487459459,interpolate
454,19372,N1,400.46,Steel Beam & RCC Slab,LRP396b,SHAPUR STEEL BEAM AND RCC SLAB,61.3,D,101059,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,400.46,5.1,1952.0,5.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2997453619819,92.0974772590991,interpolate
455,355,N1,401.752,Box Culvert,LRP398a,SHAPUR,14.1,A,101061,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,401.752,11.4,2000.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2887748,92.0999549688796,interpolate
456,14701,N1,401.89,Steel Beam & RCC Slab,LRP398b,COTBAZR MUSLIM HOS,11.0,B,101062,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,401.89,4.3,1990.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.28755005,92.1000623912863,interpolate
457,356,N1,402.323,Box Culvert,LRP398d,COURT BAZAR,10.3,A,101064,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,402.323,11.4,1998.0,2.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2837382315436,92.1005546348993,interpolate
458,357,N1,403.495,Box Culvert,LRP400a,RATNAPALANG,14.0,A,101066,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,403.495,11.5,1989.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2740057908634,92.1044223449799,interpolate
459,358,N1,403.509,Steel Beam & RCC Slab,LRP400b,CHADIRIKHANA,23.5,A,101067,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,403.509,4.3,1958.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2738921701807,92.1044785698795,interpolate
460,359,N1,403.79,Steel Beam & RCC Slab,LRP400c,CHADIRIKHANA,23.5,A,101070,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,403.79,4.3,1958.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.271611640763,92.1056070839357,interpolate
461,15666,N1,404.393,Steel Beam & RCC Slab,LRP400e,EJILA,11.1,C,101071,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,404.393,4.0,1961.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2676412724612,92.1091529913941,interpolate
462,15667,N1,404.487,Steel Beam & RCC Slab,LRP401a,HIZOLIA BRIDGE,50.6,C,101073,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,404.487,6.2,1953.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2671335430292,92.1098720509466,interpolate
463,15668,N1,404.774,Steel Beam & RCC Slab,LRP401c,MODDO RAJAPALONG,11.5,C,101072,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,404.774,4.0,1958.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2655833478485,92.1120674774526,interpolate
464,15669,N1,405.728,Steel Beam & RCC Slab,LRP402a,JADIMURA BRIDGE,6.6,C,101074,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,405.728,4.0,1958.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2600473697902,92.1189860875524,interpolate
465,360,N1,405.969,Slab Culvert,LRP402b,JADI MORA (2) CULVERT,2.4,A,101075,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,405.969,7.0,1958.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2586242226573,92.1207179843356,interpolate
466,361,N1,406.218,Arch Masonry,LRP402c,JADIMORA (3),17.0,A,100726,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,406.218,9.0,1951.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2570550964285,92.1224165035714,interpolate
467,362,N1,406.517,Slab Culvert,LRP403a,JADIMORA (1),2.4,A,100731,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,406.517,7.2,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2552064351464,92.1243872108786,interpolate
468,15670,N1,406.791,Steel Beam & RCC Slab,LRP403b,WEST OGALA,11.1,C,100735,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,406.791,4.1,1952.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2538028,92.12659709,interpolate
469,15671,N1,407.239,Steel Beam & RCC Slab,LRP403d,OKYIA STATION,8.5,C,100826,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,407.239,4.0,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2504537,92.1307493,interpolate
470,15672,N1,407.785,Slab Culvert,LRP404a,UKLIA-SHAHABMARKAT,2.4,C,100742,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,407.785,9.2,1958.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2489644871959,92.1328410912932,interpolate
471,14702,N1,408.235,Steel Beam & RCC Slab,LRP404b,UKHIYA BAZAR,20.7,B,100838,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,408.235,4.0,1964.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2457262593333,92.1373042073333,interpolate
472,363,N1,411.81,Slab Culvert,LRP408a,P. F PARA SLAB,2.0,A,100837,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,411.81,7.5,1958.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2308784786138,92.1607571460396,interpolate
473,15673,N1,412.008,Steel Beam & RCC Slab,LRP408b,KUTUB PALONG,11.3,C,100835,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,412.008,4.0,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2293155332673,92.1613561450495,interpolate
474,14703,N1,412.931,Slab Culvert,LRP409a,KUTU - PALONG MOSZID SLAB,2.2,B,100833,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,412.931,7.0,1978.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2215199757575,92.1617032590909,interpolate
475,15674,N1,413.235,Steel Beam & RCC Slab,LRP409b,KOSHO - BINNA - BRIDGE,10.9,C,100832,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,413.235,4.2,1967.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.218960082,92.162077758,interpolate
476,15675,N1,413.43,Slab Culvert,LRP409d,KASHO - BINNAI SLAB,2.1,C,100831,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,413.43,8.3,1953.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.21737604825,92.16248399175,interpolate
477,364,N1,413.66,Slab Culvert,LRP410a,KATU PALLANG SLAB,2.0,A,100830,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,413.66,7.0,1953.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2160115861386,92.1636641564356,interpolate
478,365,N1,413.901,Slab Culvert,LRP410b,KUTUNG PALANG SLAB,1.8,A,100824,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,413.901,7.0,1968.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2149359632653,92.1655512030612,interpolate
479,366,N1,414.0,Slab Culvert,LRP410c,KOSUKONA,2.2,A,100821,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,414.0,7.0,1958.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2144308612244,92.1664067448979,interpolate
480,367,N1,415.056,Box Culvert,LRP411a,BALAKHALI TV CENTER,6.4,A,100819,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,415.056,11.0,1984.0,2.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2063047283582,92.1700180179104,interpolate
481,368,N1,415.296,Slab Culvert,LRP411b,BALUKHALI-2 SLAB,2.2,A,100817,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,415.296,11.0,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2043409872865,92.1703567258064,interpolate
482,369,N1,415.574,Box Culvert,LRP412a,BALUKHALI KASTOM,3.1,A,100815,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,415.574,9.6,1973.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2019671732447,92.1704006677419,interpolate
483,15676,N1,416.057,RCC Girder Bridge,LRP412b,Balukali Old bus Stand Bridge,38.7,C,120427,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,416.057,7.35,1967.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.197632418584,92.1705772646017,interpolate
484,371,N1,416.354,Box Culvert,LRP412d,BAKUHHALI KASHAMIA,3.0,A,100810,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,416.354,9.5,1964.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1953155305785,92.1705074661157,interpolate
485,14704,N1,416.966,RCC Girder Bridge,LRP413a,BALUKHALI,9.4,B,100807,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,416.966,6.75,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1907730988505,92.1680703199233,interpolate
486,19374,N1,417.29,RCC Girder Bridge,LRP413b,BALUKHAKI,15.4,D,100806,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,417.29,7.3,1978.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1888919350109,92.1658773557987,interpolate
487,373,N1,418.231,Box Culvert,LRP414a,GOGU GONA,1.2,A,100804,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,418.231,10.3,1978.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1839744314735,92.1593026449213,interpolate
488,15677,N1,418.76,Box Culvert,LRP415a,THANGKHALI BOX CULVERT,3.1,C,100811,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,418.76,9.7,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1797067107296,92.1578310562231,interpolate
489,14705,N1,419.036,Box Culvert,LRP415b,THANG KHALI BOX CULVERT,3.1,B,100802,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,419.036,9.7,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.177417156701,92.1570372113402,interpolate
490,19375,N1,419.278,RCC Girder Bridge,LRP415c,Thang Khali Bridge,48.2,D,120434,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,419.278,7.3,1978.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1754208098765,92.1562526135802,interpolate
491,15679,N1,419.63,RCC Girder Bridge,LRP416a,CHANG KHALI BRIDGE,9.4,C,100800,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,419.63,7.2,1978.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1724828063829,92.1552940329787,interpolate
492,14706,N1,419.88,RCC Girder Bridge,LRP416b,CHANG KHALI BRIDGE,31.1,B,100798,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,419.88,7.3,1951.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1703723502057,92.1547387765432,interpolate
493,15680,N1,420.093,RCC Girder Bridge,LRP416d,Jam Toli Bridge,9.4,C,120458,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,420.093,7.3,1958.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1688213638709,92.153662396129,interpolate
494,376,N1,420.18,Box Culvert,LRP416e,JAM TOLI BOX CULVERT,3.0,A,100796,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,420.18,9.6,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.168232930909,92.1531459818181,interpolate
495,14708,N1,420.406,RCC Girder Bridge,LRP416f,DAIM PARA BRIDGE,9.3,B,100791,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,420.406,7.3,1978.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1666653482213,92.1523376486166,interpolate
496,15681,N1,420.537,Box Culvert,LRP417a,DAIM PARA CULVERT,3.0,C,100790,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,420.537,9.5,1978.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1655725596837,92.1522082019762,interpolate
497,377,N1,420.606,Box Culvert,LRP417b,DAIM PARA CULVERT,4.6,A,100788,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,420.606,9.6,1978.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.16498780625,92.152190071875,interpolate
498,15682,N1,420.952,Box Culvert,LRP417c,DAIM PARA CULVERT,1.25,C,100787,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,420.952,9.5,1978.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1619757444915,92.1523314669491,interpolate
499,378,N1,421.156,Box Culvert,LRP417d,DAIM PARA CULVERT,3.0,A,100785,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,421.156,9.45,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1602045009259,92.1525257175926,interpolate
500,15683,N1,421.358,Box Culvert,LRP417e,PALONG KHALI CULVERT,3.0,C,100783,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,421.358,9.45,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1584534746478,92.1525195633802,interpolate
501,15684,N1,422.081,RCC Girder Bridge,LRP418a,PALONG KHALI BAZAR (1),9.4,C,100781,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,422.081,7.3,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1524632792452,92.1534145867924,interpolate
502,15686,N1,422.447,RCC Bridge,LRP418b,Palong Khali Bazar Bridge,15.2,C,120461,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,422.447,7.3,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1498906490706,92.1552156215613,interpolate
503,15687,N1,422.784,RCC Girder Bridge,LRP419a,PALONG KHALI RCC GIDER BRIDGE,58.0,C,100792,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,422.784,7.3,1978.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1477676743494,92.1570426250929,interpolate
504,14709,N1,423.442,RCC Girder Bridge,LRP419c,KARUN TOLI RCC GIDER BRIDGE,3.3,B,100794,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,423.442,9.6,1978.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1425462548387,92.159429216129,interpolate
505,15689,N1,423.67,RCC Girder Bridge,LRP420a,Karontoli Bridge,15.4,C,120468,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,423.67,7.3,1978.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1408647661691,92.1605222283582,interpolate
506,380,N1,423.804,RCC Girder Bridge,LRP420c,GIVATOLI RCC GIDER BRIDGE,3.3,A,100797,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,423.804,9.6,1975.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.140210455058,92.1615530950248,interpolate
507,381,N1,424.075,RCC Girder Bridge,LRP420d,GIVA TOLI RCC GIDER BRIDGE,3.3,A,100799,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,424.075,9.6,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1388871840796,92.1636379074626,interpolate
508,382,N1,424.271,Box Culvert,LRP420e,GIVA TOLI BOX CULVERT,1.2,A,100803,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,424.271,9.6,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1380664956896,92.1651978,interpolate
509,15690,N1,424.395,RCC Girder Bridge,LRP420f,GIVATOLI RCC GIDER BRIDGE,32.0,C,100813,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,424.395,7.3,1951.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1379210829268,92.1663534195121,interpolate
510,19377,N1,424.577,RCC Girder Bridge,LRP421a,KATA KHALI RCC GIDER BRIDGE,12.3,D,100814,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,424.577,7.3,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1376124564885,92.1680587053435,interpolate
511,15691,N1,424.783,Box Culvert,LRP421c,ULI BANIA BOX CULVERT,1.2,C,100805,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,424.783,9.6,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1373350498154,92.1700112125461,interpolate
512,15692,N1,425.267,RCC Girder Bridge,LRP421d,Porbo Kata Khali Bridge,15.2,C,120489,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,425.267,7.3,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1366125359375,92.1745027796875,interpolate
513,383,N1,425.455,RCC Girder Bridge,LRP421f,ULUBANIA RCC GIDER BRIDGE,4.8,A,100809,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,425.455,9.6,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1360412976525,92.1760569938967,interpolate
514,15693,N1,425.715,Box Culvert,LRP422a,ULIBANIA BOX CULVERT,1.3,C,100816,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,425.715,9.6,1978.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1349149157894,92.1779379605263,interpolate
515,384,N1,425.882,RCC Girder Bridge,LRP422b,DMONIR GONA RCC GIDER BRIDGE,3.3,A,100818,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,425.882,9.6,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1342388024291,92.179158717004,interpolate
516,14711,N1,426.555,RCC Girder Bridge,LRP422c,BALUR KHALI -(1) RCC GIDER BRIDGE,4.7,B,100820,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,426.555,9.6,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1318968873563,92.1846917362069,interpolate
517,15694,N1,426.881,Box Culvert,LRP423a,BALU KHALI -2 BOX CULVERT,1.2,C,100822,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,426.881,9.6,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1299737216216,92.1868158522522,interpolate
518,19378,N1,426.915,RCC Girder Bridge,LRP423b,Balu Khali Bridge,7.9,D,120493,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,426.915,7.3,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1297680981982,92.1870470012012,interpolate
519,385,N1,427.041,Box Culvert,LRP423c,W HIME KANG BOX CULVERT,1.2,A,100825,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,427.041,10.2,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1290060819819,92.187903612012,interpolate
520,386,N1,427.154,Box Culvert,LRP423d,WHIKE KANG BOX CULVERT,1.2,A,100827,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,427.154,10.2,1970.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1283226864864,92.1886718423423,interpolate
521,14713,N1,427.231,Box Culvert,LRP423e,WHIKE KANG BOX CULVERT,1.2,B,100829,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,427.231,10.2,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1278570099099,92.1891953267267,interpolate
522,19379,N1,427.622,RCC Girder Bridge,LRP424a,Wheke Kang Bridge,6.4,D,120498,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,427.622,7.3,1978.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.125103688724,92.1913674700296,interpolate
523,388,N1,427.804,RCC Girder Bridge,LRP424b,WHIKE KANG BRIDGE,3.35,A,100836,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,427.804,10.2,1978.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1237604940298,92.1921588880597,interpolate
524,15696,N1,427.918,RCC Girder Bridge,LRP424c,Moa Ex Kang Bridge,13.0,C,120502,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,427.918,7.2,1974.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1229108079646,92.1927223495575,interpolate
525,389,N1,427.969,RCC Girder Bridge,LRP424e,HOA EX KANG BAZAE,3.2,A,100842,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,427.969,10.2,1984.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1225347168141,92.1929605601769,interpolate
526,15697,N1,428.095,RCC Girder Bridge,LRP424g,HOACX KANG BARAR,73.3,C,100845,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,428.095,7.25,1981.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1215698917647,92.1935169658823,interpolate
527,390,N1,428.578,Box Culvert,LRP425a,AMTULI BOX CULVERT,3.4,A,100846,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,428.578,10.2,1984.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1184609383419,92.1962922290155,interpolate
528,391,N1,428.89,Slab Culvert,LRP425b,TASSI-PARA BAR,2.8,A,100789,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,428.89,10.2,1985.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1159743461538,92.1970744923076,interpolate
529,19380,N1,429.081,RCC Girder Bridge,LRP425c,Tasse Bridge,12.8,D,120507,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,429.081,8.8,1976.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1145580496021,92.1980208315649,interpolate
530,392,N1,429.491,Box Culvert,LRP425e,LAMBA-BIL PORA,1.2,A,100784,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,429.491,10.3,1967.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1118930148936,92.2005928021276,interpolate
531,393,N1,429.615,Box Culvert,LRP426a,LAMBABIL MIDDLE PARA,1.2,A,100782,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,429.615,10.2,1986.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1108101507936,92.2020956942857,interpolate
532,394,N1,429.719,Box Culvert,LRP426b,LAMBABIL MIDDLE,1.2,A,100863,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,429.719,10.2,1978.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1098838904761,92.2033796485714,interpolate
533,395,N1,429.912,Box Culvert,LRP426c,LAMBA - BIL - (1) BOX CULVERT,2.8,A,100851,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,429.912,10.2,1993.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.108771344186,92.2048378697674,interpolate
